code,name,current_price,last_updated
MULTI,Multichain,9.530242687628473,2023-04-27T14:37:00
ILV,Illuvium,52.51153064537772,2023-04-27T14:37:00
UMA,UMA,1.886471264193947,2023-04-27T14:37:00
RIF,RSK Infrastructure Framework,0.1389029500311367,2023-04-27T14:37:00
ZEN,Horizen,9.753620776990713,2023-04-27T14:37:00
ANT,Aragon,3.316282186464407,2023-04-27T14:37:00
COCOS,Cocos-BCX,1.8630248461790506,2023-04-27T14:37:00
SCRT,Secret,0.6293423157560241,2023-04-27T14:37:00
RLC,iExec RLC,1.5672858711310529,2023-04-27T14:37:00
API3,API3,1.5563214571232113,2023-04-27T14:37:00
LSK,Lisk,0.9642391062061849,2023-04-27T14:37:00
stETH,Lido Staked ETH,1876.1787415545145,2023-04-27T14:37:00
HEX,HEX,0.05732186166541959,2023-04-27T14:37:00
WTRX,Wrapped TRON,0.06552666387703354,2023-04-27T14:37:00
BTCB,Bitcoin BEP2,28985.070439486804,2023-04-27T14:37:00
XRD,Radix,0.1085199288090248,2023-04-27T14:37:00
FRAX,Frax,0.9997014324047452,2023-04-27T14:37:00
WBNB,Wrapped BNB,329.8936879459266,2023-04-27T14:37:00
BTTOLD,BitTorrent,0.0007145687165282561,2023-04-27T14:37:00
TNC,TNC Coin,0.10590488933192035,2023-04-27T14:37:00
BGB,Bitget Token,0.40621754498703333,2023-04-27T14:37:00
KAS,Kaspa,0.02939589118614248,2023-04-27T14:37:00
FTT,FTX Token,1.5258843478812951,2023-04-27T14:37:00
XAUT,Tether Gold,1990.17770241484,2023-04-27T14:37:00
WKAVA,Wrapped Kava,0.7972338108774916,2023-04-27T14:37:00
BabyDoge,Baby Doge Coin,2.920705522348412e-09,2023-04-27T14:37:00
DFI,DeFiChain,0.47446546892043345,2023-04-27T14:37:00
WEMIX,WEMIX,1.2568326902693598,2023-04-27T14:37:00
USDJ,USDJ,1.121072859751539,2023-04-27T14:37:00
LUSD,Liquity USD,1.0110811033249554,2023-04-27T14:37:00
HBTC,Huobi BTC,28984.418346519054,2023-04-27T14:37:00
LYXe,LUKSO,14.587900163274973,2023-04-27T14:37:00
RON,Ronin,1.0544854622473683,2023-04-27T14:37:00
BDX,Beldex,0.05429777147184074,2023-04-27T14:37:00
ASTRAFER,Astrafer,1.3539458836825329,2023-04-27T14:37:00
MV,GensoKishi Metaverse,0.12369981670224926,2023-04-27T14:37:00
EDGT,Edgecoin,1.0006621630674704,2023-04-27T14:37:00
GNS,Gains Network,6.1768396829383425,2023-04-27T14:37:00
SURE,inSure DeFi,0.006303271315562446,2023-04-27T14:37:00
AVINOC,AVINOC,0.38991468190088185,2023-04-27T14:37:00
TEL,Telcoin,0.0022398152852668818,2023-04-27T14:37:00
EURS,STASIS EURO,1.095413088527333,2023-04-27T14:37:00
VVS,VVS Finance,3.735629044485886e-06,2023-04-27T14:37:00
DESO,Decentralized Social,13.978827064986342,2023-04-27T14:37:00
METIS,MetisDAO,26.96315646389983,2023-04-27T14:37:00
SYN,Synapse,0.8510894612364159,2023-04-27T14:37:00
WEVER,Wrapped Everscale,0.06615324516599891,2023-04-27T14:37:00
TOMI,tomiNet,2.98672759194641,2023-04-27T14:37:00
PLA,PlayDapp,0.21556341077154656,2023-04-27T14:37:00
AXL,Axelar,0.49333918322221765,2023-04-27T14:37:00
DEXE,DeXe,3.232897705823215,2023-04-27T14:37:00
DEL,Decimal,0.03321388916871648,2023-04-27T14:37:00
HFT,Hashflow,0.6030938429122971,2023-04-27T14:37:00
PUNDIX,Pundi X (New),0.4530855430013324,2023-04-27T14:37:00
BTRST,Braintrust,0.8401001490808614,2023-04-27T14:37:00
POLYX,Polymesh,0.1870139870389762,2023-04-27T14:37:00
KNC,Kyber Network Crystal v2,0.6924694766121482,2023-04-27T14:37:00
MED,MediBloc,0.016671135590353603,2023-04-27T14:37:00
EVER,Everscale,0.06371867998797781,2023-04-27T14:37:00
GAL,Galxe,1.722043691603112,2023-04-27T14:37:00
SYS,Syscoin,0.14745862563764786,2023-04-27T14:37:00
SLP,Smooth Love Potion,0.002606995556795475,2023-04-27T14:37:00
C98,Coin98,0.23352114501720375,2023-04-27T14:37:00
FLEX,FLEX,1.1009073608709934,2023-04-27T14:37:00
MC,Merit Circle,0.2850158064411737,2023-04-27T14:37:00
XNO,Nano,0.8106548924038621,2023-04-27T14:37:00
RDNT,Radiant Capital,0.4089202019083632,2023-04-27T14:37:00
CHR,Chromia,0.1550662320478056,2023-04-27T14:37:00
LOOKS,LooksRare,0.13003204034762136,2023-04-27T14:37:00
PEOPLE,ConstitutionDAO,0.02083416758503129,2023-04-27T14:37:00
vUSDC,Venus USDC,0.022061368679408413,2023-04-27T14:37:00
MVL,MVL,0.004527481434019482,2023-04-27T14:37:00
RBTC,Rootstock Smart Bitcoin,29021.343571808113,2023-04-27T14:37:00
SNT,Status,0.026666593746752603,2023-04-27T14:37:00
NMR,Numeraire,16.484687179733317,2023-04-27T14:37:00
CVC,Civic,0.10238101745854851,2023-04-27T14:37:00
ALI,Artificial Liquid Intelligence,0.028406916676782933,2023-04-27T14:37:00
NFT,APENFT,3.676337180273057e-07,2023-04-27T14:37:00
LOCUS,Locus Chain,0.0486212164735938,2023-04-27T14:37:00
HOOK,Hooked Protocol,2.0144031729113396,2023-04-27T14:37:00
DERO,Dero,7.44814222687755,2023-04-27T14:37:00
MLK,MiL.k,0.3577741402476788,2023-04-27T14:37:00
GTC,Gitcoin,1.6232129694499093,2023-04-27T14:37:00
